SOURCE_ID,YEAR,MONTH,DAY,HOUR,MINUTE,CAUSE,VALIDITY,FOCAL_DEPTH,PRIMARY_MAGNITUDE,REGION_CODE,COUNTRY,STATE/PROVINCE,LOCATION,LATITUDE,LONGITUDE,MAXIMUM_HEIGHT,MAGNITUDE_ABE,MAGNITUDE_IIDA,INTENSITY_SOLOVIEV,WARNING_STATUS,MISSING,MISSING_ESTIMATE,INJURIES,INJURY_ESTIMATE,FATALITIES,FATALITY_ESTIMATE,DAMAGE_MILLIONS_DOLLARS,DAMAGE_ESTIMATE,HOUSES_DAMAGED,HOUSE_DAMAGE_ESTIMATE,HOUSES_DESTROYED,HOUSE_DESTRUCTION_ESTIMATE,ALL_MISSING,MISSING_TOTAL,ALL_INJURIES,INJURY_TOTAL,ALL_FATALITIES,FATALITY_TOTAL,ALL_DAMAGE_MILLIONS,DAMAGE_TOTAL,ALL_HOUSES_DAMAGED,HOUSE_DAMAGE_TOTAL,ALL_HOUSES_DESTROYED,HOUSE_DESTRUCTION_TOTAL
146,1498,9,20,,,1,4,,8.3,85,JAPAN,,ENSHUNADA SEA,34,138.1,10,,3,4,,,,,,5000,4,,4,,,1000,4,,,,,5000,4,,3,,,1000,3
148,1500,7,10,,,1,-1,,,85,JAPAN,,TOKAIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1500,,,,,0,2,,,80,USA,HI,HAWAII,,,,,,,,,,,,,3,,,,,,,,,,,,3,,,,,,
4271,1504,4,5,9,,1,1,,,73,PORTUGAL,,LISBON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1508,5,29,,,1,2,,7.1,50,GREECE,,ISLAND OF CRETE,35,25.5,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
151,1509,6,17,,,1,2,,,84,CHINA,,SOUTH CHINA SEA,31.5,121.5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
152,1509,9,10,,,1,3,,7.7,50,TURKEY,,MARMARA SEA,40.8,28.1,,,,3,,,,,,,,,,,,,,,,,,5000,4,,4,,,1700,4
154,1510,9,21,,,1,4,,6.7,85,JAPAN,,OSAKA BAY,34.6,135.4,2,,1,1,,,,,,,,,1,,,,,,,,,,,,1,,,,
156,1510,10,10,,,9,-1,,,85,JAPAN,,ENSHUNADA SEA,34.5,137.6,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
157,1511,3,26,,,1,2,10,6.5,50,ITALY,,NORTH ADRIATIC,46.2,13.433,,,,3,,,,,,,,,,,,,,,,,,15,1,,3,,,,3
158,1512,10,,,,0,1,,,85,JAPAN,,TOKUSHIMA PREFECTURE,,,,,,1.5,,,,,,3700,4,,,,,,,,,,,3700,4,,,,,,
5488,1513,,,,,1,2,,8.7,89,PERU,,CALLAO,-17.2,-72.3,,,,3,-1,,,,,,,,,,,,,,,,,,,,,,,,
159,1519,9,24,,,0,1,,,84,SOUTH KOREA,,"CHUNGCHONG PROVINCE, YELLOW SEA",36.3,126,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
160,1520,4,4,,,1,4,,7,85,JAPAN,,"KII, KUMANANONADA",33.6,136.3,2,,1,1,,,,,,,,,1,,,,2,,,,,,,,1,,,,2
161,1521,10,,,,0,-1,,,85,JAPAN,,NANKAIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4265,1522,10,22,,,1,1,,,73,PORTUGAL,,AZORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3648,1524,,,,,1,2,,,60,INDIA,,DABUL (DABHEL),17,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,1530,9,1,14,30,1,4,,,74,VENEZUELA,,CUMANA,10.7,-64.1,7.3,,2.6,,,,,,,,,,2,,,,3,,,,,,,,2,,,,3
165,1531,1,26,,,1,4,,7.7,73,PORTUGAL,,"TAGUS RIVER, LISBON",38.7,-9.1,,,,,,,,,,,,,1,,,,,,,,,30000,4,,3,,,1500,4
3575,1531,1,,,,1,0,,4.8,84,CHINA,,JIANGSU PROVINCE,30.7,117.5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
166,1534,,,,,1,2,,,50,ISRAEL,,PALESTINE,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
167,1537,,,,,1,1,,,88,MEXICO,,S. MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
3120,1538,9,26,,,1,2,,,50,ITALY,,POZZUOLI,40.8,14.2,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
168,1539,11,24,,,1,2,,,74,HONDURAS,,CABO DE HIGUERAS,16.2,-88.5,,,,,,,,,,,,,1,,,,1,,,,,,,,1,,,,1
2874,1540,,,,,6,2,,,87,USA,AK,"COOK INLET, AK",59.37,-153.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,1541,12,25,,,1,-1,,,74,VENEZUELA,,CUBAGUA ISLAND,10.8,-64.2,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,
5404,1542,12,10,,,1,3,,6.6,50,ITALY,,"SICILY, ITALY",37.07,15.3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
170,1543,9,1,,,1,1,,,74,VENEZUELA,,CUMANA,10.7,-64.1,,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,
171,1545,2,7,,,1,2,,,85,JAPAN,,IZU PENINSULA,34.8,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1546,1,14,,,1,3,,6.5,50,ISRAEL,,GAZA - JAFFA,32,35.5,,,,3,,,,,,,3,,,,,,,,,,,,3,,3,,,,3
174,1556,10,21,,,0,1,,,84,SOUTH KOREA,,YELLOW SEA,37,126,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
176,1562,7,25,,,0,1,,,85,JAPAN,,W. KYUSHU ISLAND,32.5,130.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3121,1562,10,20,,,1,3,,,50,ITALY,,REGGIO DI CALABRIA,40.5,15.5,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
178,1562,10,28,10,,1,3,,8,89,CHILE,,SOUTHERN CHILE,-38.7,-73.5,,,4,3.5,,,,,,,3,,3,,,,,,,,,,3,,3,,,,
3122,1564,7,20,,,1,4,,5.8,50,FRANCE,,LIGURIA-COTE D'AZUR,44.017,7.283,,,,4,,,,,,,,,1,,,,,,,,,650,3,,4,,,,
179,1570,2,8,13,,1,3,,8.3,89,CHILE,,CENTRAL CHILE,-36.75,-73,,,2,3,,,,,,2000,4,,3,,,,3,,,,,2000,4,,3,,,,3
3483,1570,,,,,1,1,,,50,GREECE,,DODECANESE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1571,5,20,,,0,2,,,85,JAPAN,,"TAKADA, JAPAN",,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
3484,1571,7,17,18,2,1,3,,,50,TURKEY,,MARMARA SEA,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
182,1571,11,1,,,0,1,,,73,HOLLAND,,HOLLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1575,12,16,18,30,1,3,,8.5,89,CHILE,,SOUTHERN CHILE,-39.8,-73.2,,,2,2.5,,,,,,1300,4,,2,,,,2,,,,,1321,4,,3,,,,2
186,1580,1,,,,0,1,,,84,NORTH KOREA,,YELLOW SEA,40,128,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
187,1580,4,6,,,1,3,33,6.2,73,UK,,"DOVER STRAITS, ENGLAND",51.019,1.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3681,1582,1,22,16,30,1,1,30,8.2,89,PERU,,S. PERU,-16.6,-71.6,,,,,,,,,,,,,,,,,,,,,3,,3,,3,,,,4
5410,1584,3,17,,,1,2,30,8.4,89,PERU,,PERU,-11.8,-77.8,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,
188,1585,6,11,,,0,1,,,85,JAPAN,,OFF MIYAGI PREFECTURE,,,2,,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
191,1586,1,18,,,1,4,,8.2,85,JAPAN,,ISE BAY,35,136.8,,,2,1,,,,,,,4,,3,,,,3,,,,,8000,4,,,,,10000,4
194,1586,7,10,0,30,1,4,60,8.5,89,PERU,,CENTRAL PERU,-12.3,-77.7,26,,4.6,3.5,,,,,,,,,3,,,,,,,,,22,1,,3,,,,3
3686,1587,7,9,,,1,1,,,89,PERU,,,-5.3,-80.5,,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,
197,1589,3,21,,,1,4,,6.7,85,JAPAN,,"SURUGA, JAPAN",34.8,138.2,,,1,1,,,,,,,3,,3,,3,,,,,,,,3,,3,,,,3
198,1590,,,,,1,2,,7.7,89,PERU,,S. PERU,-17.2,-72.9,,,,1.5,,,,,,,,,2,,,,2,,,,,,1,,2,,,,2
199,1591,7,26,,,1,1,,,73,PORTUGAL,,AZORES,37.783,-25.5,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,1
3123,1594,,,,,1,2,,,50,ITALY,,BAY OF NAPLES,40.8,14.4,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
203,1596,9,4,,,3,4,,6.9,85,JAPAN,,"BEPPU BAY, KYUSHU",33.3,131.7,5,,2,2,,,,,,708,3,,1,,,80,1,,,,,708,3,,3,,,80,2
204,1597,9,10,,,3,3,,6.4,85,JAPAN,,"BEPPU BAY, JAPAN",33.3,131.6,,,1,1,,,,,,40,1,,,,,,,,,,,40,1,,,,,,
5565,1601,9,8,1,,1,0,,6.2,50,SWITZERLAND,,,46.8,8.5,,,,,,,,,,,,,,,,,,,,,,9,1,,2,,2,,2
3124,1601,,,,,1,2,,,50,GREECE,,ISLAND OF CRETE,35.5,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,1602,2,8,,,3,4,,7.2,85,JAPAN,,"BOSO, JAPAN",35.1,140.5,,,1,1,,,,,,,3,,,,,,,,,,,,3,,,,,,
209,1603,,,,,0,2,,,85,JAPAN,,KUMANONADA,,,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
212,1604,11,24,18,30,1,4,30,8.5,89,PERU,,S. PERU,-17.88,-70.94,5,,4,3.5,,,,,,74,2,,3,,,,3,,,,,174,3,,3,,,,3
3548,1604,12,29,,,1,1,,8,84,CHINA,,SOUTH CHINA SEA,25,119.5,,,,,,,,,,,,,2,,,,,,,,1,,,,3,,,,3
210,1604,,,,,1,1,,,50,GREECE,,CRETE,35.5,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954,1605,2,3,,,1,4,,7.9,85,JAPAN,,ENSHUNADA,33.5,138.5,,,3,,,,,,,1001,4,,1,,,80,1,,,,,1001,4,,3,,,80,2
216,1605,2,3,,,1,4,,7.9,85,JAPAN,,NANKAIDO,33,134.9,10,,3,3,,,,,,5000,4,,3,,,700,3,,,,,5000,4,,3,,,700,3
219,1606,1,23,,,6,4,,,85,JAPAN,,CHICHIJIMA-TOKAIDO,31.9,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5570,1607,1,30,9,0,9,-1,,,73,UK,,"BRISTOL CHANNEL, ENGLAND",51.5,-2.7,,,,,,,,,,2000,4,,3,,,,,,,,,2000,4,,3,,,,
3563,1608,4,20,,,1,3,,7.6,40,IRAN,,CASPIAN SEA,36.4,50.5,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3
222,1608,7,1,,,6,3,,,83,INDONESIA,,"GAMALAMA, TERNATE ISLAND",0.8,127.325,,,,1.5,,,,,,,1,,,,,,,,,,,,1,,,,,,
224,1609,1,19,,,0,1,,,73,UK,,ENGLAND,51.5,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125,1609,4,,,,1,2,,7.2,50,GREECE,,ISLAND OF RHODES,36.4,28.4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
226,1611,12,2,,,1,4,,8.1,85,JAPAN,,SANRIKU,39,144.5,25,,3.5,4,,,,,,5000,4,,3,,,,,,,,,5000,4,,3,,,,
2328,1612,11,8,,,1,4,,6.7,50,GREECE,,ISLAND OF CRETE,35.5,25.5,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
3126,1613,8,25,,,1,2,,5.6,50,ITALY,,MESSINA,38.117,14.783,,,,4,,,,,,,,,,,,,,,,,,103,3,,2,,,200,3
228,1614,11,26,,,1,4,,7.7,85,JAPAN,,NIIGATA PREFECTURE,37.5,138,,,2,1,,,,,,,3,,,,,,,,,,,,3,,2,,,,
2289,1615,6,5,,,1,4,,5.7,40,UKRAINE,,BLACK SEA,44.9,35.5,1,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,1
230,1615,9,16,,,1,2,,7.5,89,CHILE,,NORTHERN CHILE,-18.5,-70.35,4,,2,1.5,,,,,,,,,,,,,,,,,,,,,2,,,,
231,1616,9,9,,,1,4,,7,85,JAPAN,,MIYAGI PREFECTURE,38.1,142,,,1,1,,,,,,,3,,1,,,,,,,,,,3,,2,,,,
233,1616,12,6,,,1,2,,7.5,85,JAPAN,,SANRIKU,39,144.5,,,1,1,,,,,,200,3,,,,,,,,,,,200,3,,,,,,
235,1619,5,1,,,1,4,,6.4,85,JAPAN,,"YATSUSHIRO, JAPAN",32.5,130.6,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,
236,1622,5,5,,,1,2,,6.6,50,GREECE,,ISLAND OF ZAKYNTHOS,37.6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127,1624,3,19,,,1,2,,,50,ITALY,,DELTA OF THE PO,44.6,11.8,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
3128,1627,7,30,10,50,1,4,,6.7,50,ITALY,,GARGANO PENINSULA,41.733,15.35,,,,5,,,,,,,,,,,,,,,,,,5000,4,,,,,,
238,1627,9,14,,,1,3,,8,84,PHILIPPINES,,W. LUZON ISLAND,18.4,121.6,,,2,3.5,,,,,,,,,,,,,,,,,,,,,3,,,,3
240,1629,2,27,,,1,-1,,,50,GREECE,,CRETE,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,1629,3,7,,,1,-1,,,50,GREECE,,ISLAND OF CRETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3789,1629,3,9,9,,1,3,70,7,50,GREECE,,CRETE,36,25,,,,3,,,,,,,,,,,,,,,,,,,3,,3,,,,3
243,1629,8,1,,,1,3,,,83,INDONESIA,,BANDA SEA,-4.6,129.9,16,,4,3,,,,,,,,,2,,,,2,,,,,,,,2,,,,2
242,1630,3,9,,,1,-1,,,50,GREECE,,ISLANDS OF CYTHERA & CRETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182,1630,,,,,1,-1,,,83,INDONESIA,,BANDA SEA,-4.6,129.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129,1631,12,17,9,,4,3,,,50,ITALY,,BAY OF NAPLES,40.821,14.426,,,,5,,,,,,,,,,,,,,,,,,4000,4,,4,,,,4
245,1633,3,1,,,1,4,,7.1,85,JAPAN,,SAGAMI BAY,35.2,139.2,,,1,1,,,,,,,,,2,,,,,,,,,150,3,,2,,,,
246,1633,5,14,,,1,3,,,89,CHILE,,SOUTHERN CHILE,-41.8,-73.8,,,1,1.5,,,,,,,1,,1,,,,1,,,,,,1,,2,,,,2
248,1633,11,5,,,1,4,,6.9,50,GREECE,,ISLAND OF ZAKYNTHOS,37.6,21,,,,3,,,,,,,,,1,,,,,,,,,,3,,3,,,,3
3549,1634,3,,,,1,0,,5.5,84,CHINA,,HUBEI PROVINCE,30.7,115.1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
249,1636,7,31,,,0,1,,,84,EAST CHINA SEA,,E. CHINA SEA-S.JAPAN,35.1,129.05,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
3130,1636,9,30,18,30,1,0,,7.2,50,GREECE,,IONIAN SEA,38.1,20.3,,,,3,,,,,,,,,,,,,,,,,,520,3,,3,,,,3
3131,1638,3,27,15,5,1,2,,7,50,ITALY,,TYRRHENIAN CALABRIA,39.033,16.283,,,,5,,,,,,,,,,,,,,,,,,9581,4,,4,,,,4
250,1638,,,,,0,-1,,,84,PHILIPPINES,,W. LUZON ISLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,1640,4,4,,,1,1,,,73,GERMANY,,ROER VALLEY,50.8,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,1640,7,31,,,6,4,,6.5,85,JAPAN,,SE. HOKKAIDO ISLAND,42.07,140.68,,,2,1,,,,,,700,3,,1,,,20,1,,,,,700,3,,1,,,20,1
254,1640,9,16,,,1,4,,,84,CHINA,,SOUTH CHINA SEA,23,117,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
255,1641,12,21,,,1,1,,,73,PORTUGAL,,AZORES,38.4,-28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,1642,9,4,,,1,4,,6.7,85,JAPAN,,"BOSO, JAPAN",35.2,140.6,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
258,1643,7,25,,,1,4,,6.5,84,SOUTH KOREA,,SEA OF JAPAN,35.5,129.5,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,
259,1644,10,18,,,1,4,,6.9,85,JAPAN,,"HONJO, AKITA",39.4,140.1,,,1,1,,,,,,117,3,,,,,,,,,,,117,3,,2,,,28,1
260,1645,11,30,12,,1,1,,8,84,PHILIPPINES,,W. LUZON ISLAND,14.4,121,,,,,,,,,,,,,,,,,,,,2500,4,600,3,,4,,,,4
3133,1646,4,5,20,,1,4,,5.2,50,ITALY,,LIVORNO,43.55,10.317,,,,3,,,,,,,,,,,,,,,,,,,,,2,,3,,
262,1646,4,5,,,1,1,,,50,TURKEY,,MARMARA SEA,41.04,28.98,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
5420,1646,6,9,,,1,1,,7.6,85,JAPAN,,SANRIKU,37.7,141.7,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
263,1647,5,7,,,1,2,,,89,PERU,,S. PERU,-15.5,-75,,,1.5,2,,,,,,14,1,,2,,,,,,,,,14,1,,2,,,,
266,1648,2,29,,,0,-1,,,83,INDONESIA,,BANDA SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134,1649,1,,,,1,1,,5,50,ITALY,,MESSINA STRAITS,38.183,15.55,,,,5,,,,,,,,,1,,,,,,,,,,,,1,,,,
267,1649,7,30,,,0,-1,,,85,JAPAN,,TOKAIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,1649,12,9,,,1,4,,6.5,84,SOUTH KOREA,,YELLOW SEA,35.5,126,,,1,1,,,,,,,,,2,,,,,,,,,,,,2,,,,
269,1650,9,29,,,7,4,,6.3,50,GREECE,,THERA ISLAND (SANTORINI),36.404,25.396,30,,5.6,6,,,,,,,,,1,,,,,,,,,120,3,,,,,,
273,1650,12,13,,,9,1,,,85,JAPAN,,ECHIZEN (FUKUI),,,,,1,1,,,,,,21,1,,3,,,500,3,,,,,21,1,,2,,,500,3
274,1651,,,,,3,2,,,89,PERU,,PERU-NORTHERN CHILE,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
276,1652,,,,,8,4,,,73,ICELAND,,ICELAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,1653,7,,,,1,1,,,84,PHILIPPINES,,SIBUYAN SEA,13.1,121.6,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
277,1653,,,,,0,1,,,73,PORTUGAL,,AZORES,38.4,-27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3680,1655,11,13,16,45,1,1,,7.7,89,PERU,,CENTRAL PERU,-12.3,-77.6,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3
281,1657,3,15,23,30,1,3,,8,89,CHILE,,CENTRAL CHILE,-36.83,-73.03,,,3,2.5,,,,,,40,1,,3,,,,3,,,,,40,1,,3,,,,3
282,1657,7,9,,,1,-1,,,89,CHILE,,CENTRAL CHILE,-33.5,-70.7,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
284,1657,12,,,,9,-1,,,85,JAPAN,,CHOSHI,,,,,1,1,,,,,,,2,,,,,,,,,,,,2,,,,,,
283,1657,12,,,,1,2,,,83,INDONESIA,,BANDA SEA,-3,128,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3486,1659,2,17,17,2,1,1,,7.4,50,GREECE,,AEGEAN SEA,41,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,1659,11,11,,,6,2,,,83,INDONESIA,,BANDA SEA,-6.92,129.125,1.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
5482,1660,,,,,6,2,,,82,PAPUA NEW GUINEA,,LONG ISLAND,-5.358,147.12,,,,,,,,,,,,,,,,,,,,,,2000,4,,3,,,,3
288,1661,1,8,,,1,2,,6,84,TAIWAN,,SOUTH CHINA SEA,23,120.1,,,,1.5,,,,,,,,,,,,,,,,,,,3,,1,,1,31,1
3135,1661,4,22,,,1,3,,,50,ITALY,,GULF OF VENICE,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
289,1662,10,20,,,1,-1,,,85,JAPAN,,SANRIKU,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
291,1662,10,30,14,,1,4,,7.6,85,JAPAN,,HIUGANADA,31.7,132,1,,2,2.5,,,,,,200,3,,4,,,2500,4,,,,,200,3,,2,,,2500,4
293,1664,,,,,6,4,,,85,JAPAN,,"TORISHIMA, RYUKYU ISLANDS",27.85,128.25,,,1,1,,,,,,,1,,1,,,,1,,,,,1,1,,1,,,,1
294,1666,5,31,,,1,3,,6.4,85,JAPAN,,AICHI PREFECTURE,35,136.8,,,1,1,,,,,,,2,,1,,,,,,,,,,2,,1,,,,
297,1667,4,6,7,10,1,2,,7.2,50,CROATIA,,DALMATIAN COASTS,42.6,18.1,,,,4,,,,,,,,,1,,,,,,,,,5000,4,,4,,,,4
298,1667,11,30,,,1,2,,6.6,50,TURKEY,,IZMIR,38.4,27.1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
295,1667,,,,,1,4,,6.7,85,JAPAN,,"MIYAKOJIMA, JAPAN",25,125.5,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2440,1668,4,13,,,1,0,,,75,USA,MA,"BOSTON AND SALEM, MASSACHUSETTS",42.35,-71.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,1668,7,10,,,1,3,,6.6,50,TURKEY,,"SMYRNA, W. TURKEY",38.4,27.1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
300,1668,7,25,,,1,3,,8.5,84,CHINA,,"TANCHENG, SHANDONG PROVINCE",35.3,118.6,,,,,,,,,,,,,,,,,,,,,,42578,4,,4,,,,4
301,1668,7,31,,,1,2,,6.4,84,NORTH KOREA,,YELLOW SEA,38,126,,,1,1.5,,,,,,,1,,1,,,,1,,,,,,1,,1,,,,1
302,1668,11,23,,,0,1,,,73,PORTUGAL,,AZORES,38.5,-28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,1670,8,19,,,1,4,,6.8,84,CHINA,,EAST CHINA SEA,33,122.5,,,1,1.5,,,,,,,3,,,,,,,,,,,,3,,,,,,
305,1670,9,,,,9,-1,,,85,JAPAN,,"SEIONAIKAI, JAPAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,1670,12,17,,,1,4,,6.4,85,JAPAN,,"BOSO, JAPAN",35.5,141,2,,1,1,,,,,,,,,1,,,,,,,,,,,,1,,,,
5423,1671,2,27,,,1,1,,6.9,85,JAPAN,,NANKAIDO,33.4,134.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3487,1672,2,14,,,1,3,,6.8,50,GREECE,,AEGEAN SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3136,1672,4,14,15,45,1,4,,5.6,50,ITALY,,CENTRAL ADRIATIC,43.933,12.583,,,,3,,,,,,,,,,,,,,,,,,1500,4,,3,,,,3
309,1672,4,,,,1,1,,6.5,50,GREECE,,ISLAND OF TENEDOS,40,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,1672,,,,,1,1,,,50,GREECE,,THIRA ISLAND &  CYCLADE ISLANDS,36.5,25.5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
310,1673,5,20,,,6,-1,,,83,INDONESIA,,N. MOLUCCAS ISLANDS,1.375,127.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,1673,7,12,,,1,-1,,,83,INDONESIA,,BANDA SEA,-3,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,1673,8,12,,,6,3,,,83,INDONESIA,,N. MOLUCCAS ISLANDS,1.375,127.52,,,1,1,,,,,,,,,,,,,,,,,,,3,,1,,,,
315,1674,2,17,11,30,1,4,40,6.8,83,INDONESIA,,BANDA SEA,-3.75,127.75,100,,2,1.5,,6,1,,,2244,4,,3,,,,3,,,41,1,2330,4,,3,,,,3
316,1674,5,6,,,1,3,,6,83,INDONESIA,,BANDA SEA,-3.7,128.2,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
318,1675,3,,,,1,2,,,84,PHILIPPINES,,SULU SEA,13,121,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1
320,1676,11,,,,9,1,,,85,JAPAN,,HITACHI,,,,,,1.5,,,,,,,1,,1,,,,1,,,,,,1,,1,,,,1
319,1676,,,,,1,1,,,73,PORTUGAL,,AZORES,38.733,-27.066,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
321,1677,4,13,,,1,4,,8.1,85,JAPAN,,SANRIKU,40,144,6,,2.6,2,,,,,,,1,,1,,,,1,,,,,,1,,1,,,,1
322,1677,11,4,,,1,4,,7.4,85,JAPAN,,OFF SE. BOSO PENINSULA,35,141.5,8,,3,3,,,,,,500,3,,3,,,1001,4,,,,,500,3,,3,,,1001,4
323,1677,12,7,11,30,1,2,,,84,PHILIPPINES,,W. LUZON ISLAND,14.5,120.5,,,1,1,,,,,,,,,,,,,,,,,3,2,1,,1,,1,,
325,1678,6,18,1,45,1,3,40,8.4,89,PERU,,CENTRAL PERU,-9,-79,,,2,2.5,,,,,,,,,3,,,,3,,,,,,3,,3,,,,3
327,1680,8,29,,,9,-1,,,85,JAPAN,,ENSHUNADA,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
5501,1680,9,28,,,1,2,,,85,JAPAN,,TOTOMI-NADA,34.6,137.6,,,,2,,,,,,,3,,2,,,,3,,,,,,3,,2,,,,3
4279,1680,10,9,7,,1,4,,,50,SPAIN,,ALBORAN SEA,36.5,-3.6,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
3488,1681,2,10,,,1,1,,,50,GREECE,,CRETE,35.6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,1681,3,10,,,1,1,,7.5,89,CHILE,,NORTHERN CHILE,-18.5,-70.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,1681,6,12,,,1,1,,,84,SOUTH KOREA,,SEA OF JAPAN,37.5,129.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,1681,6,26,,,8,1,,,84,SOUTH KOREA,,SEA OF JAPAN,37.5,129.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,1681,12,11,,,1,2,,,60,INDONESIA,,SUMATRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,1682,8,,,,1,3,,,50,ITALY,,BAY OF NAPLES,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
332,1682,10,19,,,0,-1,,,89,PERU,,PERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
