SOURCE_ID,WAVE_ID,YEAR,MONTH,DAY,REGION_CODE,COUNTRY,STATE/PROVINCE,LOCATION,LATITUDE,LONGITUDE,DISTANCE_FROM_SOURCE,TRAVEL_TIME_HOURS,TRAVEL_TIME_MINUTES,VALIDITY,MEASUREMENT_TYPE,PERIOD,FIRST_MOTION,MAXIMUM_HEIGHT,HORIZONTAL_INUNDATION,INJURIES,INJURY_ESTIMATE,FATALITIES,FATALITY_ESTIMATE,DAMAGE_MILLIONS_DOLLARS,DAMAGE_ESTIMATE,HOUSES_DAMAGED,HOUSE_DAMAGE_ESTIMATE,HOUSES_DESTROYED,HOUSE_DESTRUCTION_ESTIMATE
152,89,1509,9,14,50,TURKEY,,ISTANBUL (CONSTANTINOPLE),41.019,28.965,77,,,,1,,,,,,,,,,,,,,
154,90,1510,9,21,85,JAPAN,OSAKA,NANIWA (OSAKA),34.7,135.5,14,,,,1,,,,,,,,,,,,,,
156,10410,1510,10,10,85,JAPAN,SHIZUOKA,TOTOMI-NADA,34.6,138.2,56,,,?,1,,,,,,,,,,,,,,
157,10924,1511,3,26,50,ITALY,,GULF OF VENICE,45.5,12.5,106,,,,1,,,,,,,,,,,,,,
157,26403,1511,3,26,50,ITALY,,TRIESTE,45.65,13.77,66,,,,1,,,,,,,,,,,,,,
158,19408,1512,10,,85,JAPAN,TOKUSHIMA,SHIKOKU ISLAND,34.067,134.567,,,,?,1,,,,,,,3700,4,,,,,,
159,25522,1519,9,24,84,SOUTH KOREA,,CHUNGCHONG PROVINCE,36.3,126.5,45,,,,1,,,,,,,,,,,,,,
160,91,1520,4,4,85,JAPAN,WAKAYAMA,SOUTH COAST OF KII PENINSULA,33.5,135.8,48,,,,1,,,,,,,,,,1,,,,2
163,94,1530,9,1,74,VENEZUELA,,PARIA,10.627,-62.167,211,,,,1,,,7.3,,,,,,,,,,,
163,93,1530,9,1,74,VENEZUELA,,ISLA CUBAGUA,10.817,-64.183,16,,,,1,,,6,,,,,,,,,,,
163,92,1530,9,1,74,VENEZUELA,,CUMANA,10.483,-64.2,26,,,,1,,,6,,,,,,,1,,,,
165,96,1531,1,26,73,PORTUGAL,,LISBON,38.68333,-9.31666,19,,,,1,,,,,,,,,,1,,,,
3575,15740,1531,1,,84,CHINA,,"GUICHI, ANHUI PROVINCE",30.658,117.483,5,,,,7,,,,,,,,,,,,,,
166,10925,1534,,,50,ISRAEL,,PALESTINE,,,,,,,1,,,,,,,,,,,,,,
167,28178,1537,,,88,MEXICO,,COAST OF MEXICO,,,,,,,1,,,,,,,,,,,,,,
3120,10926,1538,9,26,50,ITALY,,POZZUOLI,,,,,,,1,,,,,,,,,,,,,,
168,97,1539,11,24,74,HONDURAS,,CABO DE HIGUERAS,16.017,-86.033,264,,,,1,,,,,,,,,,,,,,
169,7642,1541,12,25,74,VENEZUELA,,NUEVA CADIZ,10.817,-64.183,3,,,,1,,,,,,,,,,2,,,,
5404,18940,1542,12,10,50,ITALY,SICILY,AUGUSTA,37.2167,15.2167,18,,,,1,,,,,,,,,,,,,,
170,99,1543,,,74,VENEZUELA,,CUMANA,10.483,-64.2,26,,,,1,,,,,,,,,,1,,,,
170,7643,1543,,,74,VENEZUELA,,PUNTA DE ARAYA,10.633,-64.3,23,,,,1,,,,,,,,,,1,,,,
171,28206,1545,2,7,85,JAPAN,,"IZU PENINSULA, HONSHU",34.8,139,0,,,,1,,,,,,,,,,,,,,
173,10927,1546,1,14,50,ISRAEL,,GAZA - JAFFA,31.5,34.467,112,,,,1,,,,,,,,3,,,,,,
174,25328,1556,10,21,84,SOUTH KOREA,,"ANSAN,  CHUNGCHONG",36.8741,126.2116,23,,,,1,,,,,,,,,,,,,,
174,25329,1556,10,21,84,SOUTH KOREA,,"ISAN,  CHUNGCHONG",36.8797,126.6169,56,,,,1,,,,,,,,,,,,,,
176,19454,1562,7,25,85,JAPAN,,YATSUSHIRO,32.517,130.567,4,,,,1,,,,,,,,,,,,,,
176,19455,1562,7,25,85,JAPAN,,HIGO,32.5,130.6,0,,,,1,,,,,,,,,,,,,,
3121,10928,1562,10,20,50,ITALY,,REGGIO DI CALABRIA,38.1,15.65,267,,,,1,,,,,,,,,,,,,,
178,100,1562,10,28,89,CHILE,CONCEPCION,OLD CONCEPCION,-36.733,-72.983,223,,,,1,,,,,,,,3,,3,,,,
3122,10929,1564,7,20,50,FRANCE,,VALLEY OF THE RIVER LA VESUBIE,,,,,,,1,,,,,,,,,,,,,,
179,101,1570,2,8,89,CHILE,CONCEPCION,OLD CONCEPCION,-36.733,-72.983,2,,,,1,,F,,,,,2000,4,,3,,,,
181,10411,1571,5,20,85,JAPAN,WAKAYAMA,TAKADA,37.12,138.24,,,,?,1,,,,,,,,,,,,,,
182,102,1571,11,1,73,NETHERLANDS,,HOLLAND,,,,,,,1,,,,,,,,,,,,,,
185,31657,1575,12,16,89,CHILE,VALDIVIA,LAKE RINIUE,-39.8,-72.4,68,,,,7,,,,,,,1200,4,,,,,,
185,104,1575,12,16,89,CHILE,VALDIVIA,VALDIVIA,-39.8,-73.233,3,,,,1,,,,,,,100,2,,2,,,,2
185,103,1575,12,16,89,CHILE,CONCEPCION,OLD CONCEPCION,-36.733,-72.983,342,,,,1,,,,,,,,,,,,,,
186,16353,1580,1,,84,NORTH KOREA,,KOGEN,40.025,127.956,5,,,,1,,,,,,,,,,,,,,
187,15647,1580,4,6,73,FRANCE,,"BOULOGNE, FRANCE",50.725,1.614,39,,,,1,,,,,,,,,,,,,,
187,106,1580,4,6,73,UK,,"SANDWICH, UNITED KINGDOM",51.283,1.333,29,,,,1,,,,,,,,,,,,,,
187,105,1580,4,6,73,UK,,"DOVER, UNITED KINGDOM",51.133,1.316,13,,,,1,,,,,,,,,,,,,,
187,15644,1580,4,6,73,FRANCE,,"CALAIS, FRANCE",50.957,1.852,39,,,,1,,,,,,,,,,,,,,
3681,16218,1582,1,22,89,PERU,,CAMANA,-16.623,-72.711,118,,,,1,,,,,,,,,,,,,,
5410,19006,1584,3,17,89,PERU,,CHINCHA,-13.469,-76.19,255,,,,1,,,,,,,,,,,,,,
188,10412,1585,6,11,85,JAPAN,MIYAGI,"TOKURA VILLAGE, MOTOYOSHI COUNTY",38.8,141.5,,,,,1,,,2,,,,,,,,,,,
191,7998,1586,1,18,85,JAPAN,AICHI,TSUSHIMA,35.167,136.717,20,,,,1,,,,,,,,3,,2,,,,
191,7999,1586,1,18,85,JAPAN,MIE,OMINATO (ISE),34.517,136.75,54,,,,1,,,,,,,,3,,2,,,,
191,7997,1586,1,18,85,JAPAN,MIE,NAGASHIMA,35.083,136.7,13,,,,1,,,,,,,,3,,2,,,,
191,8000,1586,1,18,85,JAPAN,SHIGA,NAGAHAMA,35.383,136.267,65,,,,1,,,,,,,,3,,2,,,,
194,29557,1586,7,10,89,PERU,,TRUJILLO,-8.112,-79.0288,488,,,,1,,,,,,,,,,,,,,
194,113,1586,7,10,89,PERU,,CALLAO,-12.05,-77.15,66,,,,1,,,24,250,,,,,,1,,,,
194,111,1586,7,10,85,JAPAN,MIYAGI,MIYAGI (NE HONSHU),38.45,141.6,15175,,,,1,,,2,,,,,,,,,,,
194,112,1586,7,10,85,JAPAN,MIYAGI,SHIZUKAWA,38.72,141.45,15174,,,,1,,,2.5,,,,,,,,,,,
194,114,1586,7,10,89,PERU,,LIMA,-12.1,-77.13,66,,,,1,,,26,10000,,,,,,1,,,,
194,10244,1586,7,10,85,JAPAN,MIYAGI,TOKURA SANRIKU (MIYAGI PREFECTURE),,,,,,,1,,,2.5,,,,,,,,,,,
3686,16222,1587,7,9,89,PERU,,SECHURA,-5.553,-80.82,45,,,,1,,,,,,,,,,2,,,,
197,117,1589,3,21,85,JAPAN,SHIZUOKA,SURUGA-WAN,34.83,138.58,35,,,,1,,,,,,,,3,,3,,,,3
197,116,1589,3,21,85,JAPAN,AICHI,MIKAWA,34.7,137.13,98,,,,1,,,,,,,,3,,3,,3,,3
197,118,1589,3,21,85,JAPAN,SHIZUOKA,TOTOMI,34.967,138.383,25,,,,1,,,,,,,,3,,3,,,,3
198,19010,1590,,,89,PERU,,CAMANA,-16.623,-72.711,67,,,,1,,,,,,,,,,3,,3,,3
199,119,1591,7,26,73,AZORES (PORTUGAL),,"ILHA DE SAO MIGUEL, AZORES",37.78,-25.5,0,,,,1,,,,,,,,,,1,,,,
3123,10930,1594,,,50,ITALY,CAMPANIA,BAY OF NAPLES,40.83,14.25,13,,,,1,,,,,,,,,,,,,,
203,120,1596,9,4,85,JAPAN,OITA,"URYU-JIMA ISLAND, BEPPU BAY",33.3,131.5,19,,,,1,,,5,,,,708,3,,3,,,,3
203,122,1596,9,4,85,JAPAN,OITA,SAGANOSEKI,33.2411,131.8722,17,,,,1,,,,,,,,,,1,,,80,1
204,123,1597,9,10,85,JAPAN,OITA,"HISAMITSUJIMA ISLAND, BEPPU BAY",33.3,131.5,9,,,,1,,,2,,,,40,1,,,,,,
3124,10935,1601,,,50,,,HERACLEON,,,,,,,1,,,,,,,,,,,,,,
207,10413,1602,2,8,85,JAPAN,CHIBA,BOSO PENINSULA,34.9,139.85,63,,,,1,,,,,,,,,,,,,,
207,124,1602,2,18,85,JAPAN,CHIBA,"KAZUSA, AWA",35.1,140.4,9,,,,1,,,,,,,,3,,,,,,
209,10414,1603,,,85,JAPAN,MIE,KUMANONADA SEA,33.7,136.5,,,,,1,,,2,,,,,,,,,,,
212,126,1604,11,24,89,PERU,,CAMANA,-16.623,-72.711,234,,,,1,,,,2000,,,40,1,,1,,,,
212,10678,1604,11,24,89,PERU,,ILO,-17.639,-71.338,50,,,,1,,,3.5,2000,,,11,1,,1,,,,
212,127,1604,11,24,89,CHILE,CONCEPCION,OLD CONCEPCION,-36.733,-72.983,2106,,,,1,,,5,300,,,,,,1,,,,
212,125,1604,11,24,89,CHILE,ARICA,ARICA,-18.467,-70.333,92,,,,1,,,,100,,,23,1,,2,,,,3
212,128,1604,11,24,89,PERU,,PISCO,-13.71,-76.22,731,,,,1,,,,,,,,,,,,,,
212,10677,1604,11,24,89,PERU,,CALLAO,-12.05,-77.15,930,,,,1,,,,,,,,,,,,,,
3548,15705,1604,12,29,84,CHINA,,"SHAXIAN, FUJIAN PROVINCE",26.402,117.791,232,,,,7,,,,,,,,,,,,,,
3548,15704,1604,12,29,84,CHINA,,"QUANZHOU, FUJIAN PROVINCE",24.914,118.586,93,,,,1,,,,,,,,,,,,,,
2954,10415,1605,2,3,85,JAPAN,SHIZUOKA,ARAI,34.6833,137.5667,157,,,,1,,,,,,,,,,1,,,80,2
216,131,1605,2,3,85,JAPAN,KOCHI,KANNOURA,33.533,134.3,81,,,,1,,,6,,,,350,3,,,,,,
216,133,1605,2,3,85,JAPAN,KANAGAWA,HIRO,34.0333,135.1833,118,,,,1,,,,,,,,,,2,,,700,3
216,135,1605,2,3,85,JAPAN,KOCHI,SAKIHAMA,33.3833,134.2167,77,,,,1,,,10,,,,50,1,,,,,,
216,19612,1605,2,3,85,JAPAN,,SUSAKI,33.367,133.283,156,,,,1,,,,,,,20,1,,,,,,
216,19508,1605,2,3,85,JAPAN,TOKUSHIMA,TOMOURA,33.5833,134.3667,82,,,,1,,,5,,,,100,2,,,,,,
216,138,1605,2,3,85,JAPAN,TOKUSHIMA,SHISHIKUI,33.567,134.317,83,,,,1,,,6,,,,136,3,,,,,,
216,19507,1605,2,3,85,JAPAN,WAKAYAMA,MISAKI,33.433,135.75,93,,,,1,,,,,,,153,3,,,,,,
216,137,1605,2,3,85,JAPAN,KOCHI,CAPE MUROTO,33.2833,134.15,77,,,,1,,,10,,,,400,3,,,,,,
216,19475,1605,2,3,85,JAPAN,KUMAMOTO,KYUSHU ISLAND,33,131,364,,,,1,,,,,,,,1,,,,,,
2954,19476,1605,2,3,85,JAPAN,SHIZUOKA,NISHINA VILLAGE,34.7667,138.7667,143,,,,1,,,,1200,,,,,,,,,,
2954,19477,1605,2,3,85,JAPAN,MIE,ISE BAY,34.75,136.75,213,,,,1,,,,,,,,,,,,,,
2954,19473,1605,2,3,85,JAPAN,MIE,ISE-SHIMA,34.455,136.9,182,,,,1,,,,,,,1001,4,,,,,,
2954,19474,1605,2,3,85,JAPAN,CHIBA,BOSO,34.9,139.85,199,,,,1,,,,,,,,,,1,,,,
2954,139,1605,2,3,85,JAPAN,KANAGAWA,MIURA,35.14,139.6192,209,,,,1,,,,,,,153,3,,,,,,
2954,134,1605,2,3,85,JAPAN,TOKYO,HACHIJO ISLAND,33.1,139.77,126,,,,1,,,,,,,57,2,,2,,,,3
216,132,1605,2,3,85,JAPAN,TOKUSHIMA,AWA,34.06,134.6,121,,,,1,,,7,,,,,,,,,,,
219,10416,1606,1,23,85,JAPAN,TOKYO,HACHIJO ISLAND,33.1,139.77,135,,,,1,,,,,,,,,,,,,,
5570,30381,1607,1,30,73,UK,,PETERSTONE,51.515,-3.055,25,,,,1,,,,,,,,,,,,,,
5570,30369,1607,1,30,73,UK,,BURNHAM-ON-SEA,51.24,-3,36,,,,1,,,,,,,,,,,,,,
5570,30383,1607,1,30,73,UK,,NASH,51.548,-2.945,18,,,,1,,,,,,,,,,,,,,
5570,30384,1607,1,30,73,UK,,REDWICK,51.552,-2.85,12,,,,1,,,,,,,,,,,,,,
5570,30385,1607,1,30,73,UK,,BREAN,51.3,-3.01,31,,,,1,,,,,,,,,,,,,,
5570,30386,1607,1,30,73,UK,,BARNSTAPLE,51.08,-4.06,106,,,,1,,,,,,,500,3,,,,,,
5570,30387,1607,1,30,73,UK,,WISBECH,52.665,0.15,234,,,,1,,,,,,,,,,,,,,
5570,30388,1607,1,30,73,UK,,KINGS LYNN,52.755,0.4,254,,,,1,,,,,,,,,,,,,,
5570,30366,1607,1,30,73,UK,,BRIDGWATER,51.13,-3,46,,,,1,,,,,,,,,,,,,,
5570,30374,1607,1,30,73,UK,,WESTON-SUPER-MARE,51.345,-2.98,26,,,,1,,,,,,,,,,,,,,
5570,30375,1607,1,30,73,UK,,KEWSTOKE,51.365,-2.96,23,,,,1,,,,,,,,,,,,,,
5570,30376,1607,1,30,73,UK,,PUXTON,51.365,-2.854,18,,,,1,,,,,,,,,,,,,,
5570,30377,1607,1,30,73,UK,,YATTON,51.386,-2.82,15,,,,1,,,,,,,,,,,,,,
5570,30378,1607,1,30,73,UK,,KINGSTON SEYMOUR,51.395,-2.86,16,,,,1,,,7.74,,,,,,,,,,,
5570,30379,1607,1,30,73,UK,,CLEVEDON,51.44,-2.86,13,,,,1,,,,,,,,,,,,,,
5570,30380,1607,1,30,73,UK,,AVONMOUTH,51.5,-2.73,2,,,,1,,,,,,,,,,,,,,
5570,30370,1607,1,30,73,UK,,BERROW,51.265,-3.01,34,,,,1,,,,,,,,,,,,,,
5570,30371,1607,1,30,73,UK,,LYMPSHAM,51.28,-2.96,30,,,,1,,,,,,,,,,,,,,
5570,30372,1607,1,30,73,UK,,UPHILL,51.32,-2.98,28,,,,1,,,,,,,,,,,,,,
5570,30373,1607,1,30,73,UK,,BANWELL,51.325,-2.865,23,,,,1,,,,,,,,,,,,,,
5570,30367,1607,1,30,73,UK,,GLASTONBURY,51.15,-2.72,39,,,,1,,,,,,,,,,,,,,
5570,30368,1607,1,30,73,UK,,HUNTSPILL,51.2,-3,39,,,,1,,,,,,,,,,,,,,
5570,30382,1607,1,30,73,UK,,GOLDCLIFF,51.54,-2.92,16,,,,1,,,7.14,,,,,,,,,,,
222,10514,1608,7,1,83,INDONESIA,NORTH MALUKU,MAKIAN ISLAND,0.33,127.43,54,,,,1,,,,,,,,1,,,,,,
3125,10936,1609,4,,50,GREECE,,ISLAND OF RHODES,36.167,28,44,,,,1,,,,,,,,,,,,,,
226,140,1611,12,2,85,JAPAN,HOKKAIDO,DATE DOMINION,42.4681,140.8681,492,,,,1,,,,,,,1783,4,,,,,,
226,141,1611,12,2,85,JAPAN,AOMORI,TSUGORU PENINSULA,40.83,140.73,381,,,,1,,,,,,,3000,4,,,,,,
226,142,1611,12,2,85,JAPAN,IWATE,TARO,39.76,141.97,233,,,,1,,,25,1200,,,,,,,,,,
226,144,1611,12,2,85,JAPAN,IWATE,YAMADA,39.467,141.95,226,,,,1,,,25,,,,,,,,,,,
226,19479,1611,12,2,85,JAPAN,IWATE,MIYAKO,39.65,141.983,228,,,,1,,,9,,,,,,,,,,,
226,19480,1611,12,2,85,JAPAN,IWATE,OKIRAI,39.117,141.817,232,,,,1,,,9,,,,,,,,,,,
226,19481,1611,12,2,85,JAPAN,IWATE,RYORI,39.03,141.87,227,,,,1,,,7,,,,,,,,,,,
226,18959,1611,12,2,85,JAPAN,MIYAGI,IWANUMA,38.13,140.87,330,,,,1,,,7,4000,,,,1,,,,,,
226,19478,1611,12,2,85,JAPAN,IWATE,KOYADORI,39.427,142.015,219,,,,1,,,25,,,,,,,,,,,
226,19482,1611,12,2,85,JAPAN,FUKUSHIMA,NAKAMURA,37.817,140.983,334,,,,1,,,6,,,,,,,,,,,
226,19279,1611,12,12,85,JAPAN,MIYAGI,SENDAI,38.267,141.033,312,,,,1,,,,,,,,,,,,,,
2328,145,1612,11,8,50,GREECE,,ISLAND OF CRETE,35.5,25.5,0,,,,1,,,,,,,,,,,,,,
3126,10937,1613,8,25,50,ITALY,,"NASO, MESSINA",38.15,14.78,4,,,,1,,,,,,,,,,,,,,
228,146,1614,11,26,85,JAPAN,NIIGATA,TAKADA,37.1,138.25,50,,,,1,,,,,,,,3,,,,,,
2289,25852,1615,6,5,40,UKRAINE,,FEODOSIYA,45.033,35.383,17,,,,1,,,,,,,,,,,,,,
230,10738,1615,9,16,89,CHILE,ARICA,ARICA,-18.48,-70.33,3,,,,1,,,,,,,,,,,,,,
231,147,1616,9,9,85,JAPAN,IWATE,KAMAISHI,39.267,141.883,130,,,,1,,,,,,,,3,,,,,,
231,148,1616,9,9,85,JAPAN,IWATE,OTSUCHI,39.35,141.917,139,,,,1,,,,,,,,3,,,,,,
231,149,1616,9,9,85,JAPAN,IWATE,UNOSUMAI (KAMAISHI),39.267,141.883,130,,,,1,,,,,,,,3,,,,,,
233,152,1616,12,6,85,JAPAN,IWATE,UNOSUMAI (KAMAISHI),39.267,141.883,228,,,,1,,,,,,,100,2,,,,,,
233,28207,1616,12,6,85,JAPAN,,YOKKAICHIKO,37.9667,138.35,548,,,,1,,,,,,,,,,,,,,
233,150,1616,12,6,85,JAPAN,IWATE,KAMAISHI,39.267,141.883,228,,,,1,,,,,,,100,2,,,,,,
233,151,1616,12,6,85,JAPAN,IWATE,OTSUCHI,39.35,141.917,226,,,,1,,,,,,,100,2,,,,,,
235,153,1619,5,1,85,JAPAN,,MUGISHIMA,,,,,,,1,,,,,,,,,,,,,,
236,154,1622,5,5,50,GREECE,,ISLAND OF ZAKYNTHOS (ZAKINTHOS),37.79,20.9,23,,,,1,,,,,,,,,,,,,,
3127,10938,1624,3,19,50,ITALY,,DELTA OF THE PO,,,,,,,1,,,,,,,,,,,,,,
3128,10939,1627,7,30,50,ITALY,,GARGANO PENINSULA,,,,,,,1,,,,,,,,,,,,,,
238,16221,1627,9,14,85,JAPAN,CHIBA,AWA,35.11,140.1,2604,,,,1,,,,,,,,,,,,,,
238,16220,1627,9,14,85,JAPAN,CHIBA,WADA,35.033,140.833,2650,,,,1,,,,,,,,,,,,,,
238,155,1627,9,14,84,PHILIPPINES,,"CAGAYAN, W. LUZON",18.3,121.8,24,,,,1,,,,4800,,,,,,,,,,
238,29947,1627,9,14,84,PHILIPPINES,ILOCOS NORTE,BANGUI,18.52,120.7,96,,,,1,,,,4000,,,,,,,,,,
3789,156,1629,3,9,50,GREECE,,KYTHIRA ISLAND,36.25,23,182,,,,1,,,,,,,,,,,,,,
243,157,1629,8,1,83,INDONESIA,MALUKU,"BANDANAIRA (BANDA-NEIRA), BANDA IS.",-4.529,129.9,8,,,,1,,,16,,,,,,,,,,,
243,159,1629,8,1,83,INDONESIA,MALUKU,"FORT NASSAU, BANDA ISLAND",-4.529,129.898889,8,,,,1,,,16,,,,,,,2,,,,2
243,160,1629,8,1,83,INDONESIA,MALUKU,"LONTOR, BANDA ISLANDS",-4.55,129.867,7,,,,1,,,4,,,,,,,1,,,,
3129,10940,1631,12,17,50,ITALY,CAMPANIA,BAY OF NAPLES,40.83,14.25,15,,,,1,,,,,,,,,,,,,,
245,28208,1633,3,1,85,JAPAN,KANAGAWA,SAGAMI BAY,35.2,139.5,27,,,,1,,,,,,,,,,,,,,
245,161,1633,3,1,85,JAPAN,SHIZUOKA,ATAMI,35.089,139.069,17,,,,1,,,,,,,,,,2,,,,
245,28209,1633,3,1,85,JAPAN,SHIZUOKA,"IZU PENINSULA, HONSHU",34.8,139.06,46,,,,1,,,,,,,,,,,,,,
246,162,1633,5,14,89,CHILE,CHILOE,"FORT CARELMAPU, ISLA DE CHILOE",-41.7497,-73.7083,9,,,,1,,,,,,,,1,,1,,,,1
248,16149,1633,11,5,50,EGYPT,,NILE RIVER,31.2,29.919,1084,,,,1,,,,,,,,,,,,,,
248,163,1633,11,5,50,GREECE,,ISLAND OF ZAKYNTHOS (ZAKINTHOS),37.79,20.9,23,,,,1,,,,,,,,,,1,,,,
3549,15706,1634,3,,84,CHINA,,"LUOTIAN, HUBEI PROVINCE",30.783,115.333,24,,,,7,,,1,,,,,,,,,,,
249,25523,1636,7,31,84,SOUTH KOREA,,PUSAN,35.1,129.04,1,,,,1,,,,,,,,,,,,,,
3130,26190,1636,9,30,50,GREECE,,"KEFALLONIA ISLAND, IONIAN ISLANDS",38.17,20.48,18,,,,7,,,,,,,,,,,,,,
3131,10942,1638,3,27,50,ITALY,,CALABRIA,,,,,,,1,,,,,,,,,,,,,,
253,164,1640,7,31,85,JAPAN,HOKKAIDO,HIDAKA,42.87,142.46,171,,,,1,,,,,,,,3,,,,,,
253,165,1640,7,31,85,JAPAN,SHIZUOKA,UCHIURA BAY,42.13,140.7,7,,,,1,,,,,,,700,3,,1,,,20,1
253,19483,1640,7,31,85,JAPAN,HOKKAIDO,TOKACHI,42.3,143.317,219,,,,1,,,,,,,,,,,,,,
254,25524,1640,9,16,84,CHINA,,GUANGDONG (KWANGTUNG),23.5306,116.225,99,,,,1,,,,,,,,,,,,,,
254,16101,1640,9,16,84,CHINA,,CHIEYANG [JIEYANG],23.533,116.333,90,,,,1,,,,,,,,,,,,,,
254,16100,1640,9,16,84,CHINA,,CHENGHAI,23.467,116.75,58,,,,1,,,,,,,,,,,,,,
254,16102,1640,9,16,84,CHINA,,CHUOGANG,,,,,,,1,,,,,,,,,,,,,,
255,167,1641,12,21,73,AZORES (PORTUGAL),,"VELAS, ILHA DE SAO JORGE, AZORES",38.68,-28.22,33,,,,1,,,,,,,,,,,,,,
256,10417,1642,9,4,85,JAPAN,CHIBA,BOSO PENINSULA,34.9,139.85,76,,,,1,,,,,,,,,,,,,,
258,25525,1643,7,25,84,SOUTH KOREA,,KEISHODO,35.5,129.4,9,,,,1,,,,,,,,,,,,,,
259,168,1644,10,18,85,JAPAN,AKITA,KISAGATA,39.2167,139.9,27,,,,1,,,,,,,117,3,,,,,,
260,16368,1645,11,30,84,PHILIPPINES,,MANILA,14.604,120.982,23,,,,1,,,,,,,,,,,,,,
3133,10944,1646,4,5,50,ITALY,TUSCANY,LIVORNO,43.55,10.31,1,,,,1,,,,,,,,,,,,,,
262,169,1646,4,5,50,TURKEY,,ISTANBUL (CONSTANTINOPLE),41.019,28.965,3,,,,1,,,,,,,,,,,,,,
263,171,1647,5,7,89,PERU,,CALLAO,-12.05,-77.15,449,,,,1,,,,,,,,,,1,,,,
263,170,1647,5,7,89,CHILE,ARICA,ARICA,-18.467,-70.333,596,,,,1,,,,,,,14,1,,1,,,,
3134,10945,1649,1,,50,ITALY,SICILY,"MESSINA, SICILY",38.18,15.562,1,,,,1,,,,,,,,,,1,,,,
268,172,1649,12,9,84,SOUTH KOREA,,CHOLLA PROVINCE,35.5,126.5,45,,,,1,,,,,,,,,,2,,,,
269,173,1650,9,29,50,GREECE,,"CYCLADES, SANTO",,,,,,,1,,,,,,,,,,,,,,
269,174,1650,9,29,50,GREECE,,IOS,36.73,25.27,38,,,,1,,,16,,,,,,,,,,,
269,175,1650,9,29,50,GREECE,,EAST COAST PATMOS,37.33,26.5,142,,,,1,,,30,,,,,,,,,,,
269,176,1650,9,29,50,GREECE,,WEST COAST PATMOS,37.33,26.5,142,,,,1,,,30,,,,,,,,,,,
269,177,1650,9,29,50,GREECE,,SIKINOS,,,,,,,1,,,,,,,,,,,,,,
269,178,1650,9,29,50,GREECE,,CRETE,35.5,25,107,,,,1,,,,,,,,,,,,,,
269,179,1650,9,29,50,GREECE,,KEA,37.65,24.33,168,,,,1,,,,,,,,,,,,,,
273,28436,1650,12,13,85,JAPAN,FUKUI,FUKUI,35.9,136,,,,M,1,,,,,,,,,,,,,,
274,19280,1651,,,85,JAPAN,MIYAGI,WATARI,38.035,140.8511,,,,,1,,,,,,,,,,,,,,
278,25344,1653,7,,84,PHILIPPINES,,MINDORO ISLAND,13.1,121.5,11,,,,1,,,,,,,,,,,,,,
281,183,1657,3,15,89,CHILE,CONCEPCION,OLD CONCEPCION,-36.733,-72.983,12,,,,1,,,,,,,40,1,,3,,,,3
282,6799,1657,7,9,89,CHILE,VALPARAISO,VALPARAISO,-33.033,-71.633,101,,,,1,,,,,,,,,,,,,,
283,10515,1657,12,,83,INDONESIA,MALUKU,AMBON ISLAND,-3.683,128.187,79,,,,1,,,,,,,,,,,,,,
285,184,1659,11,11,83,INDONESIA,MALUKU,AMBON BAY,-3.683,128.187,375,,,,1,,,1.5,,,,,,,,,,,
288,15707,1661,1,8,84,TAIWAN,,TAINAN,22.99,120.16,6,,,,1,,,,,,,,,,,,,,
3135,10946,1661,4,22,50,ITALY,,GULF OF VENICE,45.5,12.5,,,,,1,,,,,,,,,,,,,,
291,28210,1662,10,30,85,JAPAN,SHIZUOKA,"IZU PENINSULA, HONSHU",34.8,139,737,,,,1,,,,,,,,,,,,,,
291,185,1662,10,30,85,JAPAN,KUMAMOTO,BEPPU,33.284,131.493,182,,,,1,,,1,,,,5,1,,1,,,,
291,19484,1662,10,30,85,JAPAN,KUMAMOTO,KYUSHU ISLAND,33,131,172,,,,1,,,,,,,,,,,,,1213,4
293,186,1664,,,85,JAPAN,OKINAWA,RYUKYU ISLAND,27.8,128.2,7,,,,1,,,,,,,,1,,1,,,,1
294,187,1666,5,31,85,JAPAN,AICHI,HANDA,34.8833,136.9333,18,,,,1,,,,,,,,2,,,,,,
294,28211,1666,5,31,85,JAPAN,,CHITA PENINSULA,34.7,136.97,37,,,,1,,,,,,,,,,1,,,,
294,189,1666,5,31,85,JAPAN,AICHI,SHINOJIMA,34.6758,137.004,41,,,,1,,,,,,,,2,,,,,,
294,188,1666,5,31,85,JAPAN,AICHI,HIMAKAJIMA,34.705,137.005,38,,,,1,,,,,,,,,,,,,,
297,10947,1667,4,6,50,CROATIA,,DUBROVNIK,42.667,18.117,8,,,,1,,,,,,,,,,,,,,
297,25878,1667,4,6,50,ITALY,VENETO,VENICE,45.5,12.5,552,,,,1,,,,,,,,,,,,,,
297,16217,1667,4,6,50,CROATIA,,MEZZO ISLAND,42.693,17.947,16,,,,1,,,,,,,,,,1,,,,
298,10948,1667,11,30,50,TURKEY,,IZMIR [SMYRNA],38.4188,27.12866,3,,,,1,,,,,,,,,,,,,,
295,190,1667,,,85,JAPAN,OKINAWA,SUKAMA,25,125.5,0,,,,1,,,,,,,,,,,,,,
2440,6951,1668,4,13,75,USA,MA,"BOSTON, MA",42.35,-71.05,0,,,,7,,,,,,,,,,,,,,
2440,6952,1668,4,13,75,USA,MA,"SALEM, MA",42.567,-70.917,26,,,,7,,,,,,,,,,,,,,
